id,tenant_id,email,name,role,status
e1c44285-82ed-5c2c-9dd1-89a9c064a5fb,ba6e3b18-bccb-5149-adae-530286c8bd10,galih-kurniawan@demo.school,Galih Kurniawan,STUDENT,ACTIVE
b448e8d0-8420-5d1d-87d2-f4ca02d6c7e6,ba6e3b18-bccb-5149-adae-530286c8bd10,reksa-wacana@demo.school,Reksa Wacana,STUDENT,ACTIVE
47cbd047-91c9-5fa1-9fc2-5b222e5b12f7,ba6e3b18-bccb-5149-adae-530286c8bd10,restu-dongoran@demo.school,Restu Dongoran,STUDENT,ACTIVE
51001c80-dabd-5016-a7ca-f48f43c0110f,ba6e3b18-bccb-5149-adae-530286c8bd10,cornelia-gunarto@demo.school,Cornelia Gunarto,STUDENT,ACTIVE
6933031e-5c1b-5b64-b200-d8ddb6b31589,ba6e3b18-bccb-5149-adae-530286c8bd10,samiah-wijaya@demo.school,Samiah Wijaya,STUDENT,ACTIVE
2ffe95eb-517d-54c4-b0e4-ae52f25b85b0,ba6e3b18-bccb-5149-adae-530286c8bd10,putri-simbolon@demo.school,Putri Simbolon,STUDENT,ACTIVE
b075a5d1-50f3-5d93-8348-3523a7453e56,ba6e3b18-bccb-5149-adae-530286c8bd10,dr-ajimat-saputra@demo.school,dr. Ajimat Saputra,STUDENT,ACTIVE
7d898d18-dec3-5df5-9100-a5f653b0fbad,ba6e3b18-bccb-5149-adae-530286c8bd10,drg-emong-prasasta-mti@demo.school,"drg. Emong Prasasta, M.TI.",STUDENT,ACTIVE
aa4da5a4-1492-59c5-80a2-6216d17a9a2b,ba6e3b18-bccb-5149-adae-530286c8bd10,r-latif-firgantoro-sh@demo.school,"R. Latif Firgantoro, S.H.",STUDENT,ACTIVE
5e078a11-fccd-531d-842d-59f7e1eaf8bc,ba6e3b18-bccb-5149-adae-530286c8bd10,drs-shakila-oktaviani@demo.school,Drs. Shakila Oktaviani,STUDENT,ACTIVE
bb7ad753-0c38-52d1-acf1-fe62a3f0c048,ba6e3b18-bccb-5149-adae-530286c8bd10,ghani-lestari@demo.school,Ghani Lestari,STUDENT,ACTIVE
ef196ff1-b735-5c11-b0db-0e6d6204ef5a,ba6e3b18-bccb-5149-adae-530286c8bd10,r-qori-megantara@demo.school,R. Qori Megantara,STUDENT,ACTIVE
3da178bb-2d29-59d8-872c-521371cfbbdc,ba6e3b18-bccb-5149-adae-530286c8bd10,zizi-saptono@demo.school,Zizi Saptono,STUDENT,ACTIVE
2d088ac3-8d5c-51dc-9fbe-ced9a2de7756,ba6e3b18-bccb-5149-adae-530286c8bd10,ade-suryatmi@demo.school,Ade Suryatmi,STUDENT,ACTIVE
6780e56e-b905-5100-9e6d-08323111495b,ba6e3b18-bccb-5149-adae-530286c8bd10,samiah-prasetyo@demo.school,Samiah Prasetyo,STUDENT,ACTIVE
cb81d2c1-0eec-5210-a8c3-a50764bf3ad8,ba6e3b18-bccb-5149-adae-530286c8bd10,samiah-laksmiwati@demo.school,Samiah Laksmiwati,STUDENT,ACTIVE
f0e67f07-6bd6-514f-b516-069e1cc46cfa,ba6e3b18-bccb-5149-adae-530286c8bd10,lintang-uwais@demo.school,Lintang Uwais,STUDENT,ACTIVE
f683b407-449a-52e9-aa9e-22e1c494cfdd,ba6e3b18-bccb-5149-adae-530286c8bd10,jail-prasetyo@demo.school,Jail Prasetyo,STUDENT,ACTIVE
406851e3-a097-55d0-aa50-bc4a90b1d3d7,ba6e3b18-bccb-5149-adae-530286c8bd10,tania-aryani-sked@demo.school,"Tania Aryani, S.Ked",STUDENT,ACTIVE
91c9491f-0610-5ff5-8019-42c5af3be89d,ba6e3b18-bccb-5149-adae-530286c8bd10,jane-adriansyah@demo.school,Jane Adriansyah,STUDENT,ACTIVE
0e7a36bf-a281-591b-baf6-95e3fc8efa6c,ba6e3b18-bccb-5149-adae-530286c8bd10,nardi-sihombing@demo.school,Nardi Sihombing,STUDENT,ACTIVE
c21b327e-ac42-51b9-963b-d868000c697e,ba6e3b18-bccb-5149-adae-530286c8bd10,dr-ganep-nababan-skom@demo.school,"dr. Ganep Nababan, S.Kom",STUDENT,ACTIVE
84b9e1ea-05fd-5f7d-a984-fee73dd065cf,ba6e3b18-bccb-5149-adae-530286c8bd10,dr-hardi-hardiansyah-spt@demo.school,"Dr. Hardi Hardiansyah, S.Pt",STUDENT,ACTIVE
b8897dd3-e05d-5d4d-8c15-979b96109b5f,ba6e3b18-bccb-5149-adae-530286c8bd10,jagapati-wahyuni@demo.school,Jagapati Wahyuni,STUDENT,ACTIVE
c5609a25-0b93-51e8-923b-dbe3c5fbe9e8,ba6e3b18-bccb-5149-adae-530286c8bd10,cut-vanesa-palastri@demo.school,Cut Vanesa Palastri,STUDENT,ACTIVE
633cf9a9-317a-5f44-826f-a8e2c7de8ccc,ba6e3b18-bccb-5149-adae-530286c8bd10,kawaya-utami@demo.school,Kawaya Utami,STUDENT,ACTIVE
7f25eb30-6132-5d14-8a36-bbc52c50941a,ba6e3b18-bccb-5149-adae-530286c8bd10,gabriella-nugroho-sked@demo.school,"Gabriella Nugroho, S.Ked",STUDENT,ACTIVE
39c80bed-dbbb-5574-8c04-95602494e076,ba6e3b18-bccb-5149-adae-530286c8bd10,drg-violet-iswahyudi@demo.school,drg. Violet Iswahyudi,STUDENT,ACTIVE
219c58be-e675-5255-a2ee-ecdb2444029a,ba6e3b18-bccb-5149-adae-530286c8bd10,indah-mandala@demo.school,Indah Mandala,STUDENT,ACTIVE
d70595a4-de5a-58a6-a66b-86d7b5604955,ba6e3b18-bccb-5149-adae-530286c8bd10,drg-tri-sinaga-mfarm@demo.school,"drg. Tri Sinaga, M.Farm",STUDENT,ACTIVE
eeafb02f-0e81-5e16-ac03-7c1c96e00058,ba6e3b18-bccb-5149-adae-530286c8bd10,atma-kurniawan@demo.school,Atma Kurniawan,STUDENT,ACTIVE
18e25671-ec1c-5b72-b2fd-6203ef3f5ead,ba6e3b18-bccb-5149-adae-530286c8bd10,ibrahim-siregar@demo.school,Ibrahim Siregar,STUDENT,ACTIVE
beb8a55c-c1ce-53bf-9c98-5e5e4bfbad39,ba6e3b18-bccb-5149-adae-530286c8bd10,oni-sihombing-st@demo.school,"Oni Sihombing, S.T.",STUDENT,ACTIVE
e549bf05-5ba0-53bf-b0bc-a7cdbd5ee08e,ba6e3b18-bccb-5149-adae-530286c8bd10,cut-cinta-putra-mfarm@demo.school,"Cut Cinta Putra, M.Farm",STUDENT,ACTIVE
2692becf-099e-556a-ac65-7414b2934302,ba6e3b18-bccb-5149-adae-530286c8bd10,sutan-marwata-mangunsong@demo.school,Sutan Marwata Mangunsong,STUDENT,ACTIVE
56e8fe3f-a247-5d9b-a8cc-a1c07d769a18,ba6e3b18-bccb-5149-adae-530286c8bd10,wulan-wacana@demo.school,Wulan Wacana,STUDENT,ACTIVE
e44036c6-cfc9-5285-8be4-3d4345f43df1,ba6e3b18-bccb-5149-adae-530286c8bd10,harimurti-tampubolon-spsi@demo.school,"Harimurti Tampubolon, S.Psi",STUDENT,ACTIVE
e02427cc-be96-5d2c-9174-805c1572a23d,ba6e3b18-bccb-5149-adae-530286c8bd10,sutan-estiawan-saptono-mti@demo.school,"Sutan Estiawan Saptono, M.TI.",STUDENT,ACTIVE
29b5b407-5b5c-5133-a5aa-0ad66e72b8a1,ba6e3b18-bccb-5149-adae-530286c8bd10,kayun-yuniar-sfarm@demo.school,"Kayun Yuniar, S.Farm",STUDENT,ACTIVE
449fe7c9-3ef8-5eb4-83ec-895e5656fd79,ba6e3b18-bccb-5149-adae-530286c8bd10,tantri-prasetya@demo.school,Tantri Prasetya,STUDENT,ACTIVE
1585f282-3164-5027-aaad-019c3ca04020,ba6e3b18-bccb-5149-adae-530286c8bd10,yunita-yulianti@demo.school,Yunita Yulianti,STUDENT,ACTIVE
ba68e84c-6429-5527-8de0-7bbd0a1542bd,ba6e3b18-bccb-5149-adae-530286c8bd10,satya-pangestu@demo.school,Satya Pangestu,STUDENT,ACTIVE
bd9d224f-49a4-5dc8-88ce-aaf8079df0e2,ba6e3b18-bccb-5149-adae-530286c8bd10,kamaria-napitupulu@demo.school,Kamaria Napitupulu,STUDENT,ACTIVE
db8faaa6-ddf6-5899-97aa-54981b915f6b,ba6e3b18-bccb-5149-adae-530286c8bd10,dr-cawisono-kurniawan@demo.school,dr. Cawisono Kurniawan,STUDENT,ACTIVE
49b148e8-22d4-526d-8f02-c3487201fa53,ba6e3b18-bccb-5149-adae-530286c8bd10,anom-manullang@demo.school,Anom Manullang,STUDENT,ACTIVE
a028cfbf-b074-585c-a9c1-3d5e376f9e7d,ba6e3b18-bccb-5149-adae-530286c8bd10,karja-nasyiah@demo.school,Karja Nasyiah,STUDENT,ACTIVE
6d34ff38-95ac-53df-a053-3e7000e61601,ba6e3b18-bccb-5149-adae-530286c8bd10,warji-sihotang-spd@demo.school,"Warji Sihotang, S.Pd",STUDENT,ACTIVE
8e62556d-f816-5fd1-a57b-7e40cd955620,ba6e3b18-bccb-5149-adae-530286c8bd10,sutan-raden-fujiati-sh@demo.school,"Sutan Raden Fujiati, S.H.",STUDENT,ACTIVE
7d8de51f-caf5-5586-bf10-bdf71596d2ca,ba6e3b18-bccb-5149-adae-530286c8bd10,ganda-maryati@demo.school,Ganda Maryati,STUDENT,ACTIVE
47c1d68d-52ba-554f-996c-15def5db1a7e,ba6e3b18-bccb-5149-adae-530286c8bd10,jumadi-latupono-spt@demo.school,"Jumadi Latupono, S.Pt",STUDENT,ACTIVE
df9921c9-d36e-5b18-b55c-9f80a15b89c2,ba6e3b18-bccb-5149-adae-530286c8bd10,hana-situmorang@demo.school,Hana Situmorang,STUDENT,ACTIVE
ea2956df-9a41-59e0-a98d-ae8b784d5d88,ba6e3b18-bccb-5149-adae-530286c8bd10,wisnu-anggraini@demo.school,Wisnu Anggraini,STUDENT,ACTIVE
cd72b8c3-a0f8-5604-b9a3-76c36bb0fb7e,ba6e3b18-bccb-5149-adae-530286c8bd10,tasdik-sinaga@demo.school,Tasdik Sinaga,STUDENT,ACTIVE
f0a229c7-ffcd-54e8-b45b-c2ed30b49b27,ba6e3b18-bccb-5149-adae-530286c8bd10,tgk-elvina-prastuti@demo.school,Tgk. Elvina Prastuti,STUDENT,ACTIVE
97b4c680-64b4-5f56-bb52-61b0fd890ac0,ba6e3b18-bccb-5149-adae-530286c8bd10,hj-amalia-marbun-sei@demo.school,"Hj. Amalia Marbun, S.E.I",STUDENT,ACTIVE
c1299362-f4f4-580c-9594-594a3e626bcb,ba6e3b18-bccb-5149-adae-530286c8bd10,natalia-novitasari@demo.school,Natalia Novitasari,STUDENT,ACTIVE
83c0ca4c-8f5e-5a64-bea0-29f29556d194,ba6e3b18-bccb-5149-adae-530286c8bd10,dr-hilda-rahayu@demo.school,Dr. Hilda Rahayu,STUDENT,ACTIVE
f5f1b213-a1f3-51c5-96e1-6a577fa55219,ba6e3b18-bccb-5149-adae-530286c8bd10,samiah-wasita@demo.school,Samiah Wasita,STUDENT,ACTIVE
16d6092c-950e-5886-a73f-7a6d35274328,ba6e3b18-bccb-5149-adae-530286c8bd10,dalima-tampubolon@demo.school,Dalima Tampubolon,STUDENT,ACTIVE
5bf58c08-e7fc-5fb9-b48b-a46e82b5285d,ba6e3b18-bccb-5149-adae-530286c8bd10,tantri-palastri@demo.school,Tantri Palastri,STUDENT,ACTIVE
fb15be67-3311-5c8d-a3e8-25dcc9d4a13a,ba6e3b18-bccb-5149-adae-530286c8bd10,citra-lestari@demo.school,Citra Lestari,STUDENT,ACTIVE
479012fd-ebd1-5303-b99e-4d601f5f6eb1,ba6e3b18-bccb-5149-adae-530286c8bd10,sarah-wibisono@demo.school,Sarah Wibisono,STUDENT,ACTIVE
397a263e-0f30-5f7f-b894-1c761f108ec0,ba6e3b18-bccb-5149-adae-530286c8bd10,karen-mandasari@demo.school,Karen Mandasari,STUDENT,ACTIVE
06a836f3-0795-5469-94c5-dbc8ae4d0ad1,ba6e3b18-bccb-5149-adae-530286c8bd10,clara-putra-sei@demo.school,"Clara Putra, S.E.I",STUDENT,ACTIVE
267b58c4-7b57-533b-9580-61ab410f383c,ba6e3b18-bccb-5149-adae-530286c8bd10,gangsar-saputra@demo.school,Gangsar Saputra,STUDENT,ACTIVE
2febe633-96cc-522e-8e3c-13ab42240b4a,ba6e3b18-bccb-5149-adae-530286c8bd10,gina-handayani@demo.school,Gina Handayani,STUDENT,ACTIVE
429b719f-40ee-5acd-94f4-75d1e77cb8ad,ba6e3b18-bccb-5149-adae-530286c8bd10,niyaga-uyainah@demo.school,Niyaga Uyainah,STUDENT,ACTIVE
f9e90aa9-fe19-5f8a-8617-ca4f2180a0b2,ba6e3b18-bccb-5149-adae-530286c8bd10,galih-budiman-sip@demo.school,"Galih Budiman, S.IP",STUDENT,ACTIVE
d14b073c-f653-5ece-bdb1-0b7c8a4af460,ba6e3b18-bccb-5149-adae-530286c8bd10,queen-sihombing@demo.school,Queen Sihombing,STUDENT,ACTIVE
9bb88edd-72f1-5902-8667-838ce93afb65,ba6e3b18-bccb-5149-adae-530286c8bd10,pangeran-hariyah@demo.school,Pangeran Hariyah,STUDENT,ACTIVE
b2f37cc9-633b-576c-8569-92b41a9137c1,ba6e3b18-bccb-5149-adae-530286c8bd10,tira-usamah@demo.school,Tira Usamah,STUDENT,ACTIVE
0c6e4c96-a15c-5406-9070-80346e1c52a5,ba6e3b18-bccb-5149-adae-530286c8bd10,ilsa-prayoga@demo.school,Ilsa Prayoga,STUDENT,ACTIVE
54183066-ea1d-59ac-aa47-c723c5aa2ea6,ba6e3b18-bccb-5149-adae-530286c8bd10,rahmi-wibowo-st@demo.school,"Rahmi Wibowo, S.T.",STUDENT,ACTIVE
ca0c63ba-c904-5864-9000-fce9354f9ef7,ba6e3b18-bccb-5149-adae-530286c8bd10,elma-halimah@demo.school,Elma Halimah,STUDENT,ACTIVE
8c014e0d-76c7-5c16-81c0-9b00f7e12564,ba6e3b18-bccb-5149-adae-530286c8bd10,mursinin-namaga-sh@demo.school,"Mursinin Namaga, S.H.",STUDENT,ACTIVE
5f812a7a-fff5-527d-9081-c84330a2f4e1,ba6e3b18-bccb-5149-adae-530286c8bd10,dr-kamaria-pradana-spd@demo.school,"dr. Kamaria Pradana, S.Pd",STUDENT,ACTIVE
e8a24967-f4e9-52ab-845a-fd627b7ab9bc,ba6e3b18-bccb-5149-adae-530286c8bd10,najwa-winarsih@demo.school,Najwa Winarsih,STUDENT,ACTIVE
18c18aab-bef6-55d4-9c20-a03b9ee97189,ba6e3b18-bccb-5149-adae-530286c8bd10,maman-thamrin@demo.school,Maman Thamrin,STUDENT,ACTIVE
e5dacfb0-f95f-5fe2-a36b-95da515a3cdc,ba6e3b18-bccb-5149-adae-530286c8bd10,saadat-wahyudin@demo.school,Saadat Wahyudin,STUDENT,ACTIVE
5127fbe7-3635-5814-9cab-1ffd615a98cb,ba6e3b18-bccb-5149-adae-530286c8bd10,paulin-hassanah@demo.school,Paulin Hassanah,STUDENT,ACTIVE
e5a219f9-695f-5947-b916-a18397ff5887,ba6e3b18-bccb-5149-adae-530286c8bd10,keisha-sudiati@demo.school,Keisha Sudiati,STUDENT,ACTIVE
01763555-7d35-502e-8ecf-e62d96f920a5,ba6e3b18-bccb-5149-adae-530286c8bd10,ra-cornelia-utami@demo.school,R.A. Cornelia Utami,STUDENT,ACTIVE
66f8f35f-0ed8-56a7-8985-2837e8e33c0a,ba6e3b18-bccb-5149-adae-530286c8bd10,kartika-yuniar@demo.school,Kartika Yuniar,STUDENT,ACTIVE
2f726b5e-1969-585b-90cc-a65028d4260d,ba6e3b18-bccb-5149-adae-530286c8bd10,jessica-hutapea@demo.school,Jessica Hutapea,STUDENT,ACTIVE
367fcf6a-da36-5c8d-bdac-a207386e7776,ba6e3b18-bccb-5149-adae-530286c8bd10,drg-asirwada-maryati-mm@demo.school,"drg. Asirwada Maryati, M.M.",STUDENT,ACTIVE
703d13d3-ec7d-5c83-a295-532fb25c60f2,ba6e3b18-bccb-5149-adae-530286c8bd10,drs-yani-simanjuntak-mm@demo.school,"Drs. Yani Simanjuntak, M.M.",STUDENT,ACTIVE
d9bda594-40bf-55aa-ac4c-7cf06975c702,ba6e3b18-bccb-5149-adae-530286c8bd10,anita-hutagalung@demo.school,Anita Hutagalung,STUDENT,ACTIVE
aed3bc97-037d-5f0f-8796-8f6cdc9e008b,ba6e3b18-bccb-5149-adae-530286c8bd10,hasna-mandasari@demo.school,Hasna Mandasari,STUDENT,ACTIVE
5de7bc63-7099-5a67-acee-70e250f32fff,ba6e3b18-bccb-5149-adae-530286c8bd10,kasiran-gunawan@demo.school,Kasiran Gunawan,STUDENT,ACTIVE
9a20638b-7c47-5058-ba63-57f1b92a442a,ba6e3b18-bccb-5149-adae-530286c8bd10,lembah-latupono-sikom@demo.school,"Lembah Latupono, S.I.Kom",STUDENT,ACTIVE
caf4cd85-9cef-592b-9d4a-ba75abc43844,ba6e3b18-bccb-5149-adae-530286c8bd10,rm-umar-siregar-skom@demo.school,"R.M. Umar Siregar, S.Kom",STUDENT,ACTIVE
a4faca5f-ce6e-5918-92db-c76508328bc5,ba6e3b18-bccb-5149-adae-530286c8bd10,ellis-puspasari@demo.school,Ellis Puspasari,STUDENT,ACTIVE
3d9f2d29-a159-5703-bf57-7fa2fb3c6a54,ba6e3b18-bccb-5149-adae-530286c8bd10,amalia-prabowo-mfarm@demo.school,"Amalia Prabowo, M.Farm",STUDENT,ACTIVE
8f132211-6779-502d-8a11-b57063eebd7c,ba6e3b18-bccb-5149-adae-530286c8bd10,praba-sihotang-skom@demo.school,"Praba Sihotang, S.Kom",STUDENT,ACTIVE
e953b377-578d-570a-be21-858c29ff54e3,ba6e3b18-bccb-5149-adae-530286c8bd10,dr-opan-saputra-sip@demo.school,"dr. Opan Saputra, S.IP",STUDENT,ACTIVE
313488c6-b511-56cf-a8fe-2e236b878b1a,ba6e3b18-bccb-5149-adae-530286c8bd10,olivia-prakasa@demo.school,Olivia Prakasa,STUDENT,ACTIVE
bc05772b-e056-5a18-acdd-e540cd8482b8,ba6e3b18-bccb-5149-adae-530286c8bd10,sidiq-ardianto@demo.school,Sidiq Ardianto,STUDENT,ACTIVE
b2c4ffcc-dcc5-549a-ab11-ee5ed8ca482e,ba6e3b18-bccb-5149-adae-530286c8bd10,ida-mansur@demo.school,Ida Mansur,STUDENT,ACTIVE
56274a06-d400-5e07-822b-6a11b1c564d3,ba6e3b18-bccb-5149-adae-530286c8bd10,dr-asmuni-wacana-mfarm@demo.school,"Dr. Asmuni Wacana, M.Farm",STUDENT,ACTIVE
f0a44aa3-dd5e-53e5-a575-91892a5ea398,ba6e3b18-bccb-5149-adae-530286c8bd10,cinta-farida@demo.school,Cinta Farida,STUDENT,ACTIVE
f4189dae-c935-55f9-acdb-ec731cf5aebe,ba6e3b18-bccb-5149-adae-530286c8bd10,sakura-wacana@demo.school,Sakura Wacana,STUDENT,ACTIVE
918f106f-e945-5721-8fd5-a7be34e89cbb,ba6e3b18-bccb-5149-adae-530286c8bd10,salwa-januar@demo.school,Salwa Januar,STUDENT,ACTIVE
42497b1c-e5b8-57d4-b021-1b1cb49f636b,ba6e3b18-bccb-5149-adae-530286c8bd10,jinawi-suartini-sikom@demo.school,"Jinawi Suartini, S.I.Kom",STUDENT,ACTIVE
f7828476-b48e-5b0e-9101-201b1cd65591,ba6e3b18-bccb-5149-adae-530286c8bd10,t-candra-hakim@demo.school,T. Candra Hakim,STUDENT,ACTIVE
4af1e80f-9adf-5579-8a42-cff0fac4ac33,ba6e3b18-bccb-5149-adae-530286c8bd10,bahuraksa-maheswara-spt@demo.school,"Bahuraksa Maheswara, S.Pt",STUDENT,ACTIVE
4cb345aa-0575-57fa-bdef-774449248797,ba6e3b18-bccb-5149-adae-530286c8bd10,r-clara-maulana-sked@demo.school,"R. Clara Maulana, S.Ked",STUDENT,ACTIVE
1e1626bd-9e5e-589f-914a-c378da1146d1,ba6e3b18-bccb-5149-adae-530286c8bd10,drg-vanesa-kuswandari@demo.school,drg. Vanesa Kuswandari,STUDENT,ACTIVE
1e89b7c0-e86c-55e2-8955-42abafb56bc0,ba6e3b18-bccb-5149-adae-530286c8bd10,dr-ayu-marbun@demo.school,Dr. Ayu Marbun,STUDENT,ACTIVE
d9c1eaa0-c7cb-5254-924e-6707b59e042e,ba6e3b18-bccb-5149-adae-530286c8bd10,h-jaka-fujiati@demo.school,H. Jaka Fujiati,STUDENT,ACTIVE
a972b7d9-5788-5bb6-beb5-4b29bc11d16a,ba6e3b18-bccb-5149-adae-530286c8bd10,salimah-mahendra@demo.school,Salimah Mahendra,STUDENT,ACTIVE
126b8a61-2c3c-529e-8773-a50a24ca1200,ba6e3b18-bccb-5149-adae-530286c8bd10,jessica-hartati@demo.school,Jessica Hartati,STUDENT,ACTIVE
9bb6aab5-f01a-50d1-a3f5-9d0cf3ea313e,ba6e3b18-bccb-5149-adae-530286c8bd10,jaeman-saptono-spt@demo.school,"Jaeman Saptono, S.Pt",STUDENT,ACTIVE
92c897bb-3f91-5e4f-b9ca-2feaef00f3dd,ba6e3b18-bccb-5149-adae-530286c8bd10,ajiono-mandasari@demo.school,Ajiono Mandasari,STUDENT,ACTIVE
b7d28189-a304-5328-aee5-d5d59e706aa2,ba6e3b18-bccb-5149-adae-530286c8bd10,wage-pangestu@demo.school,Wage Pangestu,STUDENT,ACTIVE
f43b2432-6205-5a5c-9c42-7f70bdd7dc04,ba6e3b18-bccb-5149-adae-530286c8bd10,ulya-nurdiyanti@demo.school,Ulya Nurdiyanti,STUDENT,ACTIVE
c1d162f7-b2b8-5b8d-82a5-c61794645a4c,ba6e3b18-bccb-5149-adae-530286c8bd10,dinda-tampubolon@demo.school,Dinda Tampubolon,STUDENT,ACTIVE
6fb9be64-1191-5ae9-b00f-eb065ed6f91e,ba6e3b18-bccb-5149-adae-530286c8bd10,sakura-pranowo-sikom@demo.school,"Sakura Pranowo, S.I.Kom",STUDENT,ACTIVE
30304c11-f013-573f-bfd8-108663d86f92,ba6e3b18-bccb-5149-adae-530286c8bd10,r-baktiono-sitompul-mti@demo.school,"R. Baktiono Sitompul, M.TI.",STUDENT,ACTIVE
b1639ce9-46d6-53aa-b146-0f653ab4ac35,ba6e3b18-bccb-5149-adae-530286c8bd10,cut-eva-wasita-st@demo.school,"Cut Eva Wasita, S.T.",STUDENT,ACTIVE
49674647-28af-54cf-93e5-2511c5e22ba9,ba6e3b18-bccb-5149-adae-530286c8bd10,ra-anastasia-prayoga@demo.school,R.A. Anastasia Prayoga,STUDENT,ACTIVE
4035cfc3-5496-54d1-a769-275aae070a79,ba6e3b18-bccb-5149-adae-530286c8bd10,nadia-riyanti@demo.school,Nadia Riyanti,STUDENT,ACTIVE
c73244d7-d215-58d6-b35f-8a3994fcc0bf,ba6e3b18-bccb-5149-adae-530286c8bd10,ani-fujiati@demo.school,Ani Fujiati,STUDENT,ACTIVE
919f0360-161a-5ce6-b0d8-2586c053e2ea,ba6e3b18-bccb-5149-adae-530286c8bd10,puti-jamalia-puspita@demo.school,Puti Jamalia Puspita,STUDENT,ACTIVE
9434bad3-26b0-580f-b65b-a4863a71d5c1,ba6e3b18-bccb-5149-adae-530286c8bd10,jarwadi-kurniawan@demo.school,Jarwadi Kurniawan,STUDENT,ACTIVE
98312040-eff6-59d3-80a7-a9fc0d3d8f26,ba6e3b18-bccb-5149-adae-530286c8bd10,edi-wastuti@demo.school,Edi Wastuti,STUDENT,ACTIVE
532e263a-d59a-5e87-bf20-336d54c7b460,ba6e3b18-bccb-5149-adae-530286c8bd10,omar-hutapea-spsi@demo.school,"Omar Hutapea, S.Psi",STUDENT,ACTIVE
f72325cc-3c58-5902-a29d-2a93f2f1877a,ba6e3b18-bccb-5149-adae-530286c8bd10,olivia-astuti@demo.school,Olivia Astuti,STUDENT,ACTIVE
da7a3ac7-e5b2-5542-8792-6a56908a7af7,ba6e3b18-bccb-5149-adae-530286c8bd10,ega-pratama-mti@demo.school,"Ega Pratama, M.TI.",STUDENT,ACTIVE
ed6aecf4-0df8-5d1d-907d-3799c4bcaf11,ba6e3b18-bccb-5149-adae-530286c8bd10,sadina-prastuti@demo.school,Sadina Prastuti,STUDENT,ACTIVE
1f8de67f-2723-50d6-8ccf-5eb08300a9aa,ba6e3b18-bccb-5149-adae-530286c8bd10,kani-padmasari-spt@demo.school,"Kani Padmasari, S.Pt",STUDENT,ACTIVE
e25f1817-457e-51f1-ad22-2445063fcfb3,ba6e3b18-bccb-5149-adae-530286c8bd10,dr-galur-haryanto@demo.school,Dr. Galur Haryanto,STUDENT,ACTIVE
d1a34aa7-4ff1-52f0-b2ae-0dc5fb610047,ba6e3b18-bccb-5149-adae-530286c8bd10,fitria-latupono-spt@demo.school,"Fitria Latupono, S.Pt",STUDENT,ACTIVE
00c66358-7919-5ff1-924e-144d578af2a8,ba6e3b18-bccb-5149-adae-530286c8bd10,yessi-winarno@demo.school,Yessi Winarno,STUDENT,ACTIVE
b1d3b128-b2c4-5cf1-95e1-27392f2c3d1e,ba6e3b18-bccb-5149-adae-530286c8bd10,emil-tamba@demo.school,Emil Tamba,STUDENT,ACTIVE
7afba8e0-5c4c-51ab-8027-85e4c1ff79ca,ba6e3b18-bccb-5149-adae-530286c8bd10,kasusra-rahmawati@demo.school,Kasusra Rahmawati,STUDENT,ACTIVE
989aa44c-bb7f-536b-ad4c-f20258820650,ba6e3b18-bccb-5149-adae-530286c8bd10,galih-pratiwi@demo.school,Galih Pratiwi,STUDENT,ACTIVE
a0480c7a-b1a8-509d-93d2-41cf1055da67,ba6e3b18-bccb-5149-adae-530286c8bd10,r-dadi-suwarno-sgz@demo.school,"R. Dadi Suwarno, S.Gz",STUDENT,ACTIVE
0f1ff257-50ac-5adf-8be4-c7572db50be6,ba6e3b18-bccb-5149-adae-530286c8bd10,drs-halima-sitompul@demo.school,Drs. Halima Sitompul,STUDENT,ACTIVE
46e76c63-f835-5f59-aae1-76e5bc69108d,ba6e3b18-bccb-5149-adae-530286c8bd10,hj-jamalia-saputra-sgz@demo.school,"Hj. Jamalia Saputra, S.Gz",STUDENT,ACTIVE
adc11adb-eafc-5a59-a5bd-6cd040f5f07a,ba6e3b18-bccb-5149-adae-530286c8bd10,h-narji-pratama-spsi@demo.school,"H. Narji Pratama, S.Psi",STUDENT,ACTIVE
fdb4d313-3194-5c94-8d6f-e5997c5348e2,ba6e3b18-bccb-5149-adae-530286c8bd10,ganjaran-wijaya@demo.school,Ganjaran Wijaya,STUDENT,ACTIVE
e9f21146-550c-5a60-862f-1bbc60c58a47,ba6e3b18-bccb-5149-adae-530286c8bd10,jaiman-wahyuni@demo.school,Jaiman Wahyuni,STUDENT,ACTIVE
4e153973-da04-536a-9099-09835ecb4ebb,ba6e3b18-bccb-5149-adae-530286c8bd10,zelda-gunarto@demo.school,Zelda Gunarto,STUDENT,ACTIVE
d77617ac-2c97-563a-9fa0-8a24a20ff117,ba6e3b18-bccb-5149-adae-530286c8bd10,gangsar-mandala@demo.school,Gangsar Mandala,STUDENT,ACTIVE
732b770b-a6e0-508a-8a88-e3d3b83a7445,ba6e3b18-bccb-5149-adae-530286c8bd10,hj-icha-hutapea-skom@demo.school,"Hj. Icha Hutapea, S.Kom",STUDENT,ACTIVE
3b045f83-2c16-5a8b-b24e-6cc71081f43b,ba6e3b18-bccb-5149-adae-530286c8bd10,drs-makara-padmasari@demo.school,Drs. Makara Padmasari,STUDENT,ACTIVE
5fdcb71e-2dff-5d10-8aca-066692b6d001,ba6e3b18-bccb-5149-adae-530286c8bd10,elon-yuniar@demo.school,Elon Yuniar,STUDENT,ACTIVE
